symbol,date,event,score,detector,start_date,end_date,git_sha,run_timestamp
ABSI,2025-10-16,AR_TOP,1.424047826211914,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABT,2025-03-04,UT,1.044482833250296,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABT,2025-06-24,SOS,3.833046769782632,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABT,2025-10-01,BC,2.888355065069438,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABT,2025-10-15,AR_TOP,2.997265386273719,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABT,2025-10-15,SC,4.109691377060172,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABTS,2024-10-25,SC,6.198780071514669,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABTS,2024-10-29,AR,3.053895320830227,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABTS,2025-03-04,SPRING,6.193263153755793,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABTS,2025-09-22,BC,2.9403993390234286,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABTS,2025-09-23,AR_TOP,2.259941113492853,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABTS,2025-10-01,SOS,1.7679913247017822,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABTS,2025-10-08,UT,0.2343516894872777,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABUS,2024-02-07,SPRING,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABUS,2025-04-09,SC,2.5505062987703413,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABUS,2025-04-21,AR,0.5702598133903359,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABUS,2025-09-11,BC,4.2859196453875805,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABUS,2025-09-12,AR_TOP,2.48552278292806,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVC,2025-07-07,BC,2.971318967283475,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVC,2025-07-09,AR_TOP,1.5316385603238476,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVE,2025-10-03,BC,2.494939172285163,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVE,2025-10-10,AR_TOP,2.605808004506381,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVE,2025-10-16,UT,2.9097469351915275,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVX,2024-12-31,SC,2.615591971303593,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVX,2025-11-20,BC,4.388322269573982,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVX,2025-11-21,AR_TOP,1.8911926914013344,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVX,2025-11-26,UT,0.2563998735610743,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABVX,2025-12-10,SOS,3.1072367592589147,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABXB,2025-10-01,SC,2.7925255650943472,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABXB,2025-10-07,AR,0.5291807851473268,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ABXB,2025-10-09,SOW,2.005082578966167,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACA,2024-08-05,SOW,2.0467423081950327,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACA,2024-08-05,SPRING,1.9398531327380653,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACA,2024-11-12,SOS,1.525095260721903,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACA,2024-11-12,UT,1.525095260721903,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACA,2025-02-28,SC,4.963859852508696,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACA,2025-03-05,AR,0.7012094388916,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACA,2025-10-31,BC,3.222054967359587,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACA,2025-11-03,AR_TOP,0.934399786302972,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACAD,2024-02-02,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACAD,2024-03-12,SPRING,4.793942604966683,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACAD,2024-05-09,SOW,5.5215089451635055,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACAD,2025-05-08,BC,3.657634158511724,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACAD,2025-06-04,AR_TOP,0.7712028224165574,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACAD,2025-08-12,SOS,2.1155058602347814,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACAD,2025-09-24,SC,5.315436398658683,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACAD,2025-10-15,AR,2.229488647128144,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACB,2024-04-03,SOS,4.65592345778214,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACB,2024-09-04,UT,-0.6245404854059714,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACB,2025-12-12,BC,6.099189192408772,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACB,2025-12-15,AR_TOP,1.719531331857397,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCO,2024-01-31,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCO,2024-02-22,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCO,2024-11-01,BC,3.4925645955987736,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCO,2024-11-08,AR_TOP,0.5272396002368067,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCO,2024-11-11,SOS,2.7999670888457384,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCO,2025-10-31,SC,3.639688846208387,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCO,2025-11-21,AR,0.7215361683846975,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCS,2025-06-11,BC,2.5954126628442054,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACCS,2025-06-13,AR_TOP,2.05409688319729,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACDC,2024-03-06,SOS,2.2425954880170385,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACDC,2024-10-21,UT,1.2022192282557005,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACDC,2025-04-09,SC,2.9975470418548094,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACDC,2025-10-29,BC,2.9025476304275712,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACDC,2025-10-30,AR_TOP,1.8838703697109147,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACEL,2025-04-04,SPRING,4.108804075743705,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACEL,2025-04-07,SC,2.9505043019769346,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACEL,2025-04-08,AR,0.7806930674802672,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACEL,2025-07-21,BC,4.989711378495706,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACEL,2025-07-24,AR_TOP,0.9551479069480124,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACEL,2025-07-30,UT,1.4421650435570994,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACES,2024-02-29,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACES,2024-05-22,SOS,3.407724189212112,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACES,2025-08-22,BC,5.02912509392214,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACES,2025-09-08,AR_TOP,0.7482618217773046,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACET,2024-04-18,SOS,2.2377079447965817,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACET,2024-11-13,UT,0.6294729242033167,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACET,2025-02-05,SC,6.2288213163237725,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACET,2025-02-06,AR,2.1103738510620627,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACET,2025-04-10,SOW,2.535441439218144,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACET,2025-10-06,BC,3.0147096843195618,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACET,2025-10-06,SPRING,3.0147096843195618,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACET,2025-10-07,AR_TOP,3.5070097805415807,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGL,2024-04-30,BC,2.600246215237822,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGL,2024-05-03,AR_TOP,1.483337695869788,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGL,2024-07-03,SOS,2.101141115143144,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGL,2024-07-10,UT,-1.182137590551685,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGL,2025-07-14,SC,2.945409373262385,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGLN,2025-04-11,SOW,1.759577263939369,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGLN,2025-04-21,SPRING,1.5072208928293875,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGLN,2025-11-14,SC,2.050169952365809,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGLN,2025-12-04,AR,0.8022594254645782,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGR,2025-10-27,SOS,3.3539922092070737,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGR,2025-10-31,UT,0.9146789045055724,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACGR,2025-12-11,BC,6.164401406805967,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHC,2024-02-27,SOS,1.6258885383213029,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHC,2024-03-13,SOS,3.8272664931648106,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHC,2024-03-20,UT,0.3577098525137169,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHC,2024-08-01,BC,4.881928385613118,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHC,2024-08-02,AR_TOP,1.643791543589035,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHC,2025-12-03,SC,5.489945068848335,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHC,2025-12-05,AR,0.9064195996904878,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHR,2025-10-06,BC,4.524414351203136,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHR,2025-10-07,AR_TOP,2.355740959710172,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHR,2025-10-15,UT,2.346960386696807,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHV,2024-02-23,SPRING,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHV,2024-02-29,SOW,1.6539484423783632,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHV,2024-11-08,SC,2.9029700298741226,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHV,2024-12-03,AR,0.787233821328499,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHV,2024-12-18,SOW,1.6330965090128422,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHV,2025-10-17,BC,5.65759915617345,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACHV,2025-10-22,AR_TOP,0.634972646192431,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2024-02-26,SOS,2.4908540244123114,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2024-06-18,UT,3.2945310748686856,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2024-07-17,SOS,1.6731290857073169,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2024-12-10,SC,5.446572583715287,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2024-12-12,AR,1.925399671924499,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2025-10-06,SOW,2.3060472841520974,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2025-10-07,SPRING,1.8371717775197347,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2025-10-14,BC,5.222047638627496,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACI,2025-10-21,AR_TOP,0.8663780030276708,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIC,2024-02-02,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIC,2024-05-10,SOS,5.513156781012264,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIC,2024-10-07,SOW,4.62382881361052,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIC,2024-10-09,SPRING,2.296889785150032,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIC,2025-05-09,BC,3.201409407566945,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIC,2025-06-05,AR_TOP,0.8512024122741157,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIC,2025-08-07,SC,4.014156300141372,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIC,2025-08-11,AR,2.951039738010869,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIU,2024-05-31,SOS,2.4973148054429077,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIU,2024-06-24,UT,0.2991702754985205,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIU,2025-10-29,BC,3.1907146429269577,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIU,2025-10-30,AR_TOP,1.18128779926562,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIU,2025-12-11,SC,6.22971081060587,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIW,2024-11-07,SOS,5.138300253404298,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIW,2024-11-08,UT,0.1602762002740098,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIW,2025-02-28,BC,3.1109401551961757,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACIW,2025-03-03,AR_TOP,2.618863480330873,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLO,2025-02-06,BC,6.02454782337278,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLS,2024-04-17,UT,-0.1686273189379337,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLS,2024-05-01,SOS,2.021238911900025,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLS,2025-04-07,SC,2.488990670279292,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLS,2025-04-09,AR,3.888950484508194,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLS,2025-10-01,BC,5.114603522346211,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLS,2025-10-02,AR_TOP,1.834448765702554,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLX,2024-09-10,UT,0.4437799028413148,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLX,2024-10-08,SOS,2.4990565927827024,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLX,2025-04-09,SC,2.7018929617112395,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLX,2025-05-07,AR,1.195659677805041,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLX,2025-08-13,BC,2.747063937896455,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACLX,2025-08-18,AR_TOP,0.617997555613958,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACM,2024-08-08,BC,3.613991121085371,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACMR,2024-02-29,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACMR,2024-03-01,SOS,2.3164460044794417,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACMR,2024-07-18,SOW,2.476257959179017,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACMR,2024-10-04,SPRING,5.646895610961007,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACMR,2025-08-06,SC,5.601828979047148,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACMR,2025-08-22,AR,3.8840336147352232,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACMR,2025-08-22,BC,4.6435098538629545,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACMR,2025-08-25,AR_TOP,3.4024789254747625,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACN,2024-03-05,SOS,2.7693693423163275,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACN,2025-04-16,UT,-0.0779743492432177,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACN,2025-06-20,SC,5.69246987745214,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACN,2025-06-23,AR,2.421592917149867,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACN,2025-08-01,SOW,2.01218262682096,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACN,2025-12-03,BC,2.8391122283795127,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACN,2025-12-04,AR_TOP,2.081040418158477,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACNB,2024-11-06,BC,3.720388948178817,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACNB,2024-11-07,AR_TOP,2.6719433634750285,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACNB,2025-12-19,UT,0.5800261349895547,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACNT,2025-03-17,BC,2.951169179724235,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACOG,2025-05-19,BC,2.0342340622555466,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACOG,2025-05-22,AR_TOP,2.284887446447313,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACON,2025-01-30,UT,6.243962274956107,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACON,2025-03-28,SOS,2.816752502479031,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACON,2025-10-10,BC,6.241251446519409,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACON,2025-10-14,AR_TOP,1.6464936921658764,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACR,2025-03-19,UT,-0.8455716354200289,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACR,2025-10-30,BC,3.414674052020484,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACR,2025-11-18,AR_TOP,0.5472509409245493,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACR,2025-12-03,SOS,4.397351118047817,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRE,2024-05-03,SOS,2.118880742371077,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRE,2024-05-29,SPRING,1.1868113147166326,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRE,2024-08-06,SC,2.007722891863601,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRE,2024-08-07,AR,1.0639859972867107,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRE,2024-11-06,SOW,1.712022681163208,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRE,2025-02-13,UT,1.3515443076667752,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRE,2025-11-07,BC,4.855453360894011,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRE,2025-11-10,AR_TOP,3.3914548208579487,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRS,2024-11-11,SOS,3.8422453955396194,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRS,2024-11-13,UT,1.3343638187714182,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRS,2025-10-21,BC,4.047664445528841,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRS,2025-10-22,AR_TOP,2.763750527886969,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRV,2024-02-27,SOS,3.24734877715161,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRV,2024-03-15,SOS,4.05427298353649,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRV,2025-03-26,UT,3.651869749481203,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRV,2025-11-03,BC,6.031929152346863,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACRV,2025-11-04,AR_TOP,1.1086123540134376,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACSI,2024-03-11,SOW,3.357815949873895,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACSI,2024-12-05,SOS,2.0263439245193955,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACSI,2024-12-16,UT,-0.3661578102632019,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACSI,2024-12-23,BC,2.3335709925975,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACSI,2024-12-30,AR_TOP,0.8034235398473846,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACSI,2025-04-01,SC,6.174607143061834,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
ACSI,2025-04-02,AR,1.7132598770698886,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
