symbol,event_date,event,direction,role
ICCC,2025-03-10,SC,NA,IGNORE
ICCC,2025-03-13,AR,NA,IGNORE
ICCC,2025-06-20,BC,DOWN,ENTRY
ICCM,2024-06-06,SOW,DOWN,ENTRY
ICCM,2024-07-22,SPRING,UP,ENTRY
ICCM,2025-02-18,BC,DOWN,ENTRY
ICCM,2025-06-25,SC,NA,IGNORE
ICCM,2025-07-03,AR,NA,IGNORE
ICE,2024-04-09,SOW,DOWN,ENTRY
ICE,2024-07-11,SPRING,UP,ENTRY
ICE,2025-04-09,SC,NA,IGNORE
ICE,2025-05-01,AR,NA,IGNORE
ICF,2025-04-09,SC,NA,IGNORE
ICF,2025-04-11,AR,NA,IGNORE
ICFI,2024-11-01,BC,DOWN,ENTRY
ICFI,2025-10-31,SC,NA,IGNORE
ICG,2024-04-23,SOS,UP,ENTRY
ICG,2025-07-08,BC,DOWN,ENTRY
ICG,2025-11-10,SPRING,UP,ENTRY
ICG,2025-11-17,SC,NA,IGNORE
ICG,2025-11-18,AR,NA,IGNORE
ICHR,2025-08-06,SPRING,UP,ENTRY
ICHR,2025-08-07,SC,NA,IGNORE
ICHR,2025-08-08,AR,NA,IGNORE
ICL,2025-07-11,SOS,UP,ENTRY
ICL,2025-10-13,BC,DOWN,ENTRY
ICLN,2024-03-14,SOS,UP,ENTRY
ICLN,2025-04-09,SC,NA,IGNORE
ICLN,2025-04-11,AR,NA,IGNORE
ICLN,2025-06-13,BC,DOWN,ENTRY
ICLO,2025-04-04,SC,NA,IGNORE
ICLO,2025-04-07,AR,NA,IGNORE
ICLR,2024-04-25,SOS,UP,ENTRY
ICLR,2025-02-20,SC,NA,IGNORE
ICLR,2025-03-12,AR,NA,IGNORE
ICLR,2025-03-31,SPRING,UP,ENTRY
ICLR,2025-04-01,SOW,DOWN,ENTRY
ICLR,2025-07-22,BC,DOWN,ENTRY
ICMB,2024-03-14,SOS,UP,ENTRY
ICMB,2025-08-05,SC,NA,IGNORE
ICMB,2025-08-25,AR,NA,IGNORE
ICMB,2025-09-18,BC,DOWN,ENTRY
ICON,2024-11-22,BC,DOWN,ENTRY
ICOP,2025-04-09,SC,NA,IGNORE
ICOP,2025-09-29,BC,DOWN,ENTRY
ICOP,2025-10-08,SOS,UP,ENTRY
ICSH,2024-04-01,SOW,DOWN,ENTRY
ICSH,2024-08-05,BC,DOWN,ENTRY
ICSH,2024-10-30,SOS,UP,ENTRY
ICSH,2025-04-07,SC,NA,IGNORE
ICSH,2025-04-09,AR,NA,IGNORE
ICUI,2024-02-28,SOW,DOWN,ENTRY
ICUI,2025-03-11,SPRING,UP,ENTRY
ICUI,2025-04-03,SC,NA,IGNORE
ICUI,2025-04-07,AR,NA,IGNORE
IDA,2024-04-12,SOW,DOWN,ENTRY
IDA,2024-11-04,SPRING,UP,ENTRY
IDA,2025-04-07,SC,NA,IGNORE
IDA,2025-04-09,AR,NA,IGNORE
IDAI,2025-01-06,SOS,UP,ENTRY
IDAI,2025-09-09,BC,DOWN,ENTRY
IDCC,2024-04-01,SOW,DOWN,ENTRY
IDCC,2025-05-02,SPRING,UP,ENTRY
IDCC,2025-07-28,SC,NA,IGNORE
IDCC,2025-07-30,BC,DOWN,ENTRY
IDCC,2025-07-30,AR,NA,IGNORE
IDCC,2025-09-11,SOS,UP,ENTRY
IDEV,2024-03-14,SOW,DOWN,ENTRY
IDEV,2024-03-20,BC,DOWN,ENTRY
IDEV,2024-05-23,SOS,UP,ENTRY
IDEV,2025-06-23,SC,NA,IGNORE
IDEV,2025-07-02,AR,NA,IGNORE
IDGT,2024-03-01,SOS,UP,ENTRY
IDGT,2024-06-27,BC,DOWN,ENTRY
IDGT,2025-04-09,SC,NA,IGNORE
IDLV,2024-08-06,BC,DOWN,ENTRY
IDLV,2024-08-23,SOS,UP,ENTRY
IDMO,2024-04-22,SPRING,UP,ENTRY
IDMO,2024-05-01,SOW,DOWN,ENTRY
IDMO,2024-12-20,SC,NA,IGNORE
IDMO,2025-01-21,AR,NA,IGNORE
IDN,2024-03-25,SOS,UP,ENTRY
IDN,2025-03-28,BC,DOWN,ENTRY
IDNA,2024-02-01,SPRING,UP,ENTRY
IDNA,2024-06-03,BC,DOWN,ENTRY
IDNA,2024-07-16,SOS,UP,ENTRY
IDNA,2024-08-05,SC,NA,IGNORE
IDNA,2024-08-06,AR,NA,IGNORE
IDNA,2024-12-18,SOW,DOWN,ENTRY
IDOG,2024-11-06,SC,NA,IGNORE
IDOG,2024-11-14,AR,NA,IGNORE
IDOG,2024-12-18,SOW,DOWN,ENTRY
IDOG,2024-12-23,SPRING,UP,ENTRY
IDR,2024-11-05,SC,NA,IGNORE
IDR,2025-10-14,BC,DOWN,ENTRY
IDRV,2025-04-04,SC,NA,IGNORE
IDRV,2025-04-09,AR,NA,IGNORE
IDRV,2025-07-22,BC,DOWN,ENTRY
IDRV,2025-08-22,SOS,UP,ENTRY
IDT,2024-03-07,SOW,DOWN,ENTRY
IDT,2024-10-09,SPRING,UP,ENTRY
IDT,2025-03-05,SC,NA,IGNORE
IDT,2025-03-07,AR,NA,IGNORE
IDT,2025-06-06,BC,DOWN,ENTRY
IDUB,2025-10-06,BC,DOWN,ENTRY
IDXX,2025-04-09,SC,NA,IGNORE
IDXX,2025-05-01,AR,NA,IGNORE
IDXX,2025-11-03,BC,DOWN,ENTRY
IDXX,2025-11-24,SOS,UP,ENTRY
IDYA,2025-04-09,SC,NA,IGNORE
IDYA,2025-04-11,AR,NA,IGNORE
IE,2025-04-09,SC,NA,IGNORE
IE,2025-04-15,AR,NA,IGNORE
IE,2025-10-08,BC,DOWN,ENTRY
IE,2025-10-14,SOS,UP,ENTRY
IEDI,2025-02-03,BC,DOWN,ENTRY
IEDI,2025-09-04,SOS,UP,ENTRY
IEF,2024-04-10,SOW,DOWN,ENTRY
IEF,2024-07-31,SOS,UP,ENTRY
IEF,2024-11-15,SC,NA,IGNORE
IEF,2024-12-04,AR,NA,IGNORE
IEF,2025-03-03,BC,DOWN,ENTRY
IEFA,2025-06-23,SC,NA,IGNORE
IEI,2025-10-16,BC,DOWN,ENTRY
IEMG,2025-04-09,SC,NA,IGNORE
IEO,2024-04-12,SOS,UP,ENTRY
IEO,2024-08-05,SPRING,UP,ENTRY
IEO,2024-10-01,SC,NA,IGNORE
IEO,2024-10-03,AR,NA,IGNORE
IEO,2024-11-06,BC,DOWN,ENTRY
IEO,2024-12-18,SOW,DOWN,ENTRY
IEP,2024-05-08,SOS,UP,ENTRY
IEP,2025-04-07,SC,NA,IGNORE
IEP,2025-04-09,AR,NA,IGNORE
IEP,2025-11-06,BC,DOWN,ENTRY
IESC,2025-10-24,BC,DOWN,ENTRY
IETC,2024-02-01,SPRING,UP,ENTRY
IETC,2024-03-01,BC,DOWN,ENTRY
IETC,2024-04-19,SOW,DOWN,ENTRY
IETC,2024-07-11,SOS,UP,ENTRY
IETC,2024-08-05,SC,NA,IGNORE
IETC,2024-08-06,AR,NA,IGNORE
IEUR,2025-03-04,BC,DOWN,ENTRY
IEUR,2025-06-17,SOS,UP,ENTRY
IEUS,2025-07-08,BC,DOWN,ENTRY
IEUS,2025-07-23,SOS,UP,ENTRY
IEV,2024-02-14,SPRING,UP,ENTRY
IEV,2024-08-05,SC,NA,IGNORE
IEV,2024-08-06,AR,NA,IGNORE
IEV,2024-12-18,SOW,DOWN,ENTRY
IEX,2025-04-07,SC,NA,IGNORE
IEX,2025-04-09,AR,NA,IGNORE
IEZ,2024-04-02,SOS,UP,ENTRY
IEZ,2025-04-09,SC,NA,IGNORE
IEZ,2025-07-08,BC,DOWN,ENTRY
IFBD,2024-02-20,SPRING,UP,ENTRY
IFBD,2024-02-26,SOS,UP,ENTRY
IFBD,2024-02-27,SOW,DOWN,ENTRY
IFBD,2024-07-02,SC,NA,IGNORE
IFBD,2024-07-08,AR,NA,IGNORE
IFBD,2025-09-09,BC,DOWN,ENTRY
IFF,2025-04-09,SC,NA,IGNORE
IFF,2025-04-11,AR,NA,IGNORE
IFF,2025-08-12,SPRING,UP,ENTRY
IFF,2025-11-05,SOW,DOWN,ENTRY
IFRX,2024-02-23,SPRING,UP,ENTRY
IFRX,2024-02-27,SC,NA,IGNORE
IFRX,2024-02-28,AR,NA,IGNORE
IFRX,2024-03-04,SOS,UP,ENTRY
IFRX,2025-03-31,SOW,DOWN,ENTRY
IFRX,2025-10-27,BC,DOWN,ENTRY
IFS,2024-02-16,SPRING,UP,ENTRY
IFS,2024-02-29,SOW,DOWN,ENTRY
IFS,2025-04-09,SC,NA,IGNORE
IFS,2025-04-28,AR,NA,IGNORE
IFS,2025-08-12,BC,DOWN,ENTRY
IFS,2025-11-07,SOS,UP,ENTRY
IFV,2024-08-05,SC,NA,IGNORE
IFV,2024-08-06,AR,NA,IGNORE
IFV,2025-04-07,SOW,DOWN,ENTRY
IGBH,2024-08-02,SOW,DOWN,ENTRY
IGBH,2025-03-04,SC,NA,IGNORE
IGBH,2025-03-07,AR,NA,IGNORE
IGC,2024-04-02,SOS,UP,ENTRY
IGC,2025-03-06,SC,NA,IGNORE
IGC,2025-03-10,AR,NA,IGNORE
IGC,2025-04-08,SOW,DOWN,ENTRY
IGC,2025-07-10,BC,DOWN,ENTRY
IGCB,2025-02-28,SOW,DOWN,ENTRY
IGCB,2025-08-22,BC,DOWN,ENTRY
IGCB,2025-09-03,SC,NA,IGNORE
IGCB,2025-09-11,AR,NA,IGNORE
IGE,2024-04-11,SOS,UP,ENTRY
IGE,2024-04-22,BC,DOWN,ENTRY
IGE,2025-04-07,SC,NA,IGNORE
IGE,2025-04-09,AR,NA,IGNORE
IGIC,2025-03-20,BC,DOWN,ENTRY
IGLB,2025-04-11,SC,NA,IGNORE
IGLB,2025-04-23,AR,NA,IGNORE
IGLD,2024-10-03,SOS,UP,ENTRY
IGLD,2025-04-03,BC,DOWN,ENTRY
IGM,2025-04-09,SC,NA,IGNORE
IGOV,2024-06-10,SOW,DOWN,ENTRY
IGOV,2024-07-05,SC,NA,IGNORE
IGOV,2024-07-26,AR,NA,IGNORE
IGPT,2025-10-08,BC,DOWN,ENTRY
IGPT,2025-11-06,SOS,UP,ENTRY
IGRO,2024-02-15,SPRING,UP,ENTRY
IGRO,2024-04-15,SOW,DOWN,ENTRY
IGRO,2025-04-09,SC,NA,IGNORE
IGRO,2025-04-11,AR,NA,IGNORE
IGTR,2025-04-09,SC,NA,IGNORE
IGTR,2025-04-11,AR,NA,IGNORE
IGV,2024-03-05,SOS,UP,ENTRY
IGV,2025-01-28,BC,DOWN,ENTRY
IGV,2025-04-07,SC,NA,IGNORE
IGV,2025-04-09,AR,NA,IGNORE
IH,2025-07-17,BC,DOWN,ENTRY
IHAK,2024-03-05,SOS,UP,ENTRY
IHAK,2024-06-27,BC,DOWN,ENTRY
IHAK,2025-04-07,SC,NA,IGNORE
IHAK,2025-04-09,AR,NA,IGNORE
IHDG,2024-03-05,SOW,DOWN,ENTRY
IHDG,2024-05-23,SOS,UP,ENTRY
IHDG,2025-03-04,SC,NA,IGNORE
IHDG,2025-03-05,AR,NA,IGNORE
IHDG,2025-09-05,BC,DOWN,ENTRY
IHE,2024-03-04,SOS,UP,ENTRY
IHE,2025-10-01,BC,DOWN,ENTRY
IHG,2025-02-06,BC,DOWN,ENTRY
IHG,2025-04-04,SC,NA,IGNORE
IHG,2025-04-09,AR,NA,IGNORE
IHG,2025-12-17,SOS,UP,ENTRY
IHI,2024-03-01,SOW,DOWN,ENTRY
IHI,2024-03-06,SPRING,UP,ENTRY
IHI,2025-10-01,SC,NA,IGNORE
IHI,2025-10-02,AR,NA,IGNORE
IHRT,2025-03-06,SC,NA,IGNORE
IHRT,2025-11-04,BC,DOWN,ENTRY
IHRT,2025-12-11,SOS,UP,ENTRY
IHS,2024-05-10,SOW,DOWN,ENTRY
IHS,2025-05-06,BC,DOWN,ENTRY
IHS,2025-05-06,SPRING,UP,ENTRY
IHS,2025-07-01,SOS,UP,ENTRY
IHS,2025-11-14,SC,NA,IGNORE
IHS,2025-11-24,AR,NA,IGNORE
IHT,2024-02-29,SOW,DOWN,ENTRY
IHT,2024-06-12,SPRING,UP,ENTRY
IHT,2025-01-06,BC,DOWN,ENTRY
IHT,2025-07-24,SC,NA,IGNORE
IHT,2025-08-01,AR,NA,IGNORE
IHY,2024-04-15,SOW,DOWN,ENTRY
IHY,2024-08-23,BC,DOWN,ENTRY
IHY,2025-01-06,SC,NA,IGNORE
IHY,2025-01-21,AR,NA,IGNORE
IHY,2025-06-24,SOS,UP,ENTRY
IHYF,2025-04-07,SC,NA,IGNORE
IHYF,2025-04-09,AR,NA,IGNORE
IHYF,2025-09-22,BC,DOWN,ENTRY
IIGD,2025-08-01,BC,DOWN,ENTRY
III,2024-03-08,SPRING,UP,ENTRY
III,2024-05-10,SOW,DOWN,ENTRY
III,2025-05-09,BC,DOWN,ENTRY
III,2025-08-08,SC,NA,IGNORE
III,2025-08-11,AR,NA,IGNORE
III,2025-09-22,SOS,UP,ENTRY
IIIN,2024-03-15,SC,NA,IGNORE
IIIN,2024-03-20,AR,NA,IGNORE
IIIN,2024-04-25,SOW,DOWN,ENTRY
IIIV,2025-02-07,SOS,UP,ENTRY
IIIV,2025-05-09,BC,DOWN,ENTRY
IIIV,2025-11-18,SC,NA,IGNORE
IINN,2024-02-12,SPRING,UP,ENTRY
IINN,2024-04-10,SOS,UP,ENTRY
IINN,2025-04-14,SOW,DOWN,ENTRY
IINN,2025-07-02,BC,DOWN,ENTRY
IINN,2025-11-06,SC,NA,IGNORE
IINN,2025-11-28,AR,NA,IGNORE
IIPR,2024-02-27,SOS,UP,ENTRY
IIPR,2025-04-08,SOW,DOWN,ENTRY
IIPR,2025-04-09,SPRING,UP,ENTRY
IIPR,2025-08-12,SC,NA,IGNORE
IIPR,2025-08-13,AR,NA,IGNORE
IIPR,2025-12-12,BC,DOWN,ENTRY
IJH,2025-04-09,SC,NA,IGNORE
IJJ,2024-03-14,SOW,DOWN,ENTRY
IJJ,2024-12-20,SPRING,UP,ENTRY
IJJ,2025-08-22,BC,DOWN,ENTRY
IJJ,2025-11-21,SC,NA,IGNORE
IJJ,2025-11-25,AR,NA,IGNORE
IJJ,2025-12-10,SOS,UP,ENTRY
IJK,2025-04-07,SC,NA,IGNORE
IJK,2025-04-09,AR,NA,IGNORE
IJR,2024-07-16,SOS,UP,ENTRY
IJR,2025-04-09,SC,NA,IGNORE
IJR,2025-07-01,BC,DOWN,ENTRY
IJS,2025-04-04,SC,NA,IGNORE
IJS,2025-04-09,AR,NA,IGNORE
IJT,2024-02-01,SPRING,UP,ENTRY
IJT,2024-04-23,SC,NA,IGNORE
IJT,2024-05-01,AR,NA,IGNORE
IJT,2025-04-03,SOW,DOWN,ENTRY
IKT,2025-09-19,SC,NA,IGNORE
ILAG,2024-02-06,SPRING,UP,ENTRY
ILAG,2025-02-27,SC,NA,IGNORE
ILAG,2025-02-28,AR,NA,IGNORE
ILAG,2025-05-28,SOW,DOWN,ENTRY
ILAG,2025-09-10,BC,DOWN,ENTRY
ILCB,2024-02-21,SPRING,UP,ENTRY
ILCB,2024-04-15,SOW,DOWN,ENTRY
ILCB,2024-08-05,SC,NA,IGNORE
ILCB,2024-08-06,AR,NA,IGNORE
ILCG,2025-04-07,SC,NA,IGNORE
ILCG,2025-04-09,AR,NA,IGNORE
ILCV,2025-07-01,BC,DOWN,ENTRY
ILCV,2025-09-05,SOS,UP,ENTRY
ILF,2024-11-06,SC,NA,IGNORE
ILIT,2024-03-01,SOS,UP,ENTRY
ILIT,2024-07-31,SC,NA,IGNORE
ILIT,2024-08-26,AR,NA,IGNORE
ILIT,2024-09-06,SOW,DOWN,ENTRY
ILIT,2025-02-19,SPRING,UP,ENTRY
ILIT,2025-10-14,BC,DOWN,ENTRY
ILLR,2025-12-04,SC,NA,IGNORE
ILLR,2025-12-09,AR,NA,IGNORE
ILMN,2024-04-12,SOS,UP,ENTRY
ILMN,2025-10-31,BC,DOWN,ENTRY
ILOW,2025-11-07,BC,DOWN,ENTRY
ILTB,2024-03-01,SC,NA,IGNORE
ILTB,2024-03-20,AR,NA,IGNORE
ILTB,2024-04-03,SOW,DOWN,ENTRY
ILTB,2025-09-03,SPRING,UP,ENTRY
IMAX,2024-02-28,SOW,DOWN,ENTRY
IMAX,2025-02-05,SPRING,UP,ENTRY
IMAX,2025-03-19,SC,NA,IGNORE
IMAX,2025-03-25,AR,NA,IGNORE
IMAX,2025-12-01,SOS,UP,ENTRY
IMAX,2025-12-04,BC,DOWN,ENTRY
IMCB,2025-04-07,SC,NA,IGNORE
IMCB,2025-04-09,AR,NA,IGNORE
IMCC,2025-05-29,BC,DOWN,ENTRY
IMCG,2025-04-07,SC,NA,IGNORE
IMCG,2025-04-09,AR,NA,IGNORE
IMCR,2024-02-29,SOS,UP,ENTRY
IMCR,2024-05-24,SC,NA,IGNORE
IMCR,2025-05-29,BC,DOWN,ENTRY
IMCV,2025-04-09,SC,NA,IGNORE
IMCV,2025-04-11,AR,NA,IGNORE
IMG,2025-04-04,SC,NA,IGNORE
IMG,2025-04-14,AR,NA,IGNORE
IMG,2025-06-04,SOW,DOWN,ENTRY
IMKTA,2025-04-07,SC,NA,IGNORE
IMKTA,2025-04-09,AR,NA,IGNORE
IMMP,2024-03-04,SOS,UP,ENTRY
IMMP,2024-06-27,SC,NA,IGNORE
IMMP,2024-07-12,AR,NA,IGNORE
IMMP,2025-04-04,SOW,DOWN,ENTRY
IMMP,2025-08-22,SPRING,UP,ENTRY
IMMP,2025-10-07,BC,DOWN,ENTRY
IMMR,2024-03-13,SOS,UP,ENTRY
IMMR,2025-11-25,BC,DOWN,ENTRY
IMMX,2024-10-04,SC,NA,IGNORE
IMMX,2024-10-17,AR,NA,IGNORE
IMMX,2025-12-08,BC,DOWN,ENTRY
IMNM,2024-03-07,SOS,UP,ENTRY
IMNM,2025-09-26,BC,DOWN,ENTRY
IMNN,2024-07-30,BC,DOWN,ENTRY
IMNN,2025-07-25,SOS,UP,ENTRY
IMO,2024-01-29,SPRING,UP,ENTRY
IMO,2025-04-09,SC,NA,IGNORE
IMO,2025-04-11,AR,NA,IGNORE
IMOM,2024-08-05,SC,NA,IGNORE
IMOM,2024-08-06,AR,NA,IGNORE
IMOM,2025-07-23,BC,DOWN,ENTRY
IMOM,2025-08-19,SOS,UP,ENTRY
IMOS,2024-07-29,SC,NA,IGNORE
IMOS,2024-08-07,AR,NA,IGNORE
IMOS,2024-11-06,SOW,DOWN,ENTRY
IMOS,2025-11-14,BC,DOWN,ENTRY
IMPP,2025-04-04,SC,NA,IGNORE
IMPP,2025-04-09,AR,NA,IGNORE
IMPP,2025-10-20,BC,DOWN,ENTRY
IMPPP,2024-03-07,SPRING,UP,ENTRY
IMPPP,2025-04-14,SC,NA,IGNORE
IMPPP,2025-04-21,AR,NA,IGNORE
IMPPP,2025-12-23,BC,DOWN,ENTRY
IMRN,2024-03-07,SOS,UP,ENTRY
IMRN,2025-10-06,BC,DOWN,ENTRY
IMRX,2025-08-21,BC,DOWN,ENTRY
IMRX,2025-09-09,SOS,UP,ENTRY
IMTB,2025-04-09,SC,NA,IGNORE
IMTE,2024-04-26,SOS,UP,ENTRY
IMTE,2025-03-21,SOW,DOWN,ENTRY
IMTE,2025-03-24,BC,DOWN,ENTRY
IMTE,2025-06-30,SC,NA,IGNORE
IMTE,2025-07-01,AR,NA,IGNORE
IMTM,2024-06-10,BC,DOWN,ENTRY
IMTM,2025-02-21,SOS,UP,ENTRY
IMTX,2024-03-19,SOS,UP,ENTRY
IMTX,2025-01-23,SPRING,UP,ENTRY
IMTX,2025-03-17,SOW,DOWN,ENTRY
IMTX,2025-06-02,BC,DOWN,ENTRY
IMTX,2025-08-13,SC,NA,IGNORE
IMTX,2025-08-15,AR,NA,IGNORE
IMUX,2024-03-08,SOS,UP,ENTRY
IMUX,2025-04-29,BC,DOWN,ENTRY
IMVT,2024-02-29,SOS,UP,ENTRY
IMVT,2025-03-19,SC,NA,IGNORE
IMVT,2025-03-20,AR,NA,IGNORE
IMVT,2025-04-08,SOW,DOWN,ENTRY
IMVT,2025-09-03,SPRING,UP,ENTRY
IMVT,2025-10-30,BC,DOWN,ENTRY
IMXI,2024-07-16,BC,DOWN,ENTRY
IMXI,2025-02-25,SC,NA,IGNORE
IMXI,2025-02-27,AR,NA,IGNORE
IMXI,2025-03-10,SOW,DOWN,ENTRY
INAB,2024-03-06,SOS,UP,ENTRY
INAB,2024-10-21,BC,DOWN,ENTRY
INBK,2025-10-23,SC,NA,IGNORE
INBK,2025-10-24,AR,NA,IGNORE
INBK,2025-10-29,SOW,DOWN,ENTRY
INBKZ,2024-03-22,SOW,DOWN,ENTRY
INBKZ,2024-08-14,SOS,UP,ENTRY
INBKZ,2024-08-22,BC,DOWN,ENTRY
INBKZ,2025-05-23,SPRING,UP,ENTRY
INBKZ,2025-10-23,SC,NA,IGNORE
INBKZ,2025-10-24,AR,NA,IGNORE
INBS,2024-05-07,SOS,UP,ENTRY
INBS,2025-02-12,BC,DOWN,ENTRY
INBX,2025-04-04,SC,NA,IGNORE
INBX,2025-04-09,AR,NA,IGNORE
INBX,2025-10-24,BC,DOWN,ENTRY
INCE,2024-10-18,SOS,UP,ENTRY
INCE,2025-01-27,BC,DOWN,ENTRY
INCR,2024-02-05,SPRING,UP,ENTRY
INCR,2024-02-26,SOS,UP,ENTRY
INCR,2024-11-15,SOW,DOWN,ENTRY
INCR,2025-08-11,BC,DOWN,ENTRY
INCR,2025-09-29,SC,NA,IGNORE
INCR,2025-10-09,AR,NA,IGNORE
INCY,2024-04-30,SOW,DOWN,ENTRY
INCY,2025-03-17,SC,NA,IGNORE
INCY,2025-04-09,AR,NA,IGNORE
INCY,2025-11-03,BC,DOWN,ENTRY
INDA,2024-02-28,SPRING,UP,ENTRY
INDA,2024-03-13,SOW,DOWN,ENTRY
INDA,2024-04-01,SOS,UP,ENTRY
INDA,2025-04-09,BC,DOWN,ENTRY
INDA,2025-08-06,SC,NA,IGNORE
INDA,2025-08-07,AR,NA,IGNORE
INDB,2025-09-15,BC,DOWN,ENTRY
INDB,2025-12-10,SOS,UP,ENTRY
INDE,2024-03-06,SOW,DOWN,ENTRY
INDE,2024-09-03,SOS,UP,ENTRY
INDE,2025-10-17,BC,DOWN,ENTRY
INDE,2025-12-19,SC,NA,IGNORE
INDE,2025-12-23,AR,NA,IGNORE
INDI,2024-02-26,SOS,UP,ENTRY
INDI,2025-10-14,BC,DOWN,ENTRY
INDL,2024-02-28,SOS,UP,ENTRY
INDL,2024-02-28,SOW,DOWN,ENTRY
INDL,2024-06-05,SPRING,UP,ENTRY
INDL,2024-08-05,SC,NA,IGNORE
INDL,2024-08-06,AR,NA,IGNORE
INDL,2025-04-09,BC,DOWN,ENTRY
INDO,2024-03-13,SC,NA,IGNORE
INDO,2024-03-18,AR,NA,IGNORE
INDO,2024-04-15,SOS,UP,ENTRY
INDO,2025-06-11,BC,DOWN,ENTRY
INDP,2024-02-29,SOS,UP,ENTRY
INDP,2024-10-22,BC,DOWN,ENTRY
INDP,2025-05-29,SC,NA,IGNORE
INDP,2025-06-23,AR,NA,IGNORE
INDS,2024-07-17,SOS,UP,ENTRY
INDS,2024-08-06,BC,DOWN,ENTRY
INDV,2024-11-07,BC,DOWN,ENTRY
INDV,2025-02-25,SPRING,UP,ENTRY
INDV,2025-02-25,SOW,DOWN,ENTRY
INDV,2025-02-28,SC,NA,IGNORE
INDV,2025-03-03,AR,NA,IGNORE
INDY,2024-06-04,SC,NA,IGNORE
INDY,2024-06-05,AR,NA,IGNORE
INDY,2025-02-21,SOW,DOWN,ENTRY
INEQ,2024-08-05,SOW,DOWN,ENTRY
INEQ,2024-11-06,SC,NA,IGNORE
INEQ,2024-11-07,AR,NA,IGNORE
INFR,2024-05-09,SOS,UP,ENTRY
INFR,2025-04-09,BC,DOWN,ENTRY
INFU,2024-03-20,SPRING,UP,ENTRY
INFU,2024-04-22,SOW,DOWN,ENTRY
INFU,2025-11-04,SC,NA,IGNORE
INFU,2025-11-05,AR,NA,IGNORE
INFY,2025-09-19,SC,NA,IGNORE
INFY,2025-12-18,BC,DOWN,ENTRY
ING,2025-12-11,BC,DOWN,ENTRY
INGM,2025-01-16,SOS,UP,ENTRY
INGM,2025-03-04,SC,NA,IGNORE
INGM,2025-10-08,BC,DOWN,ENTRY
INGN,2024-01-29,SPRING,UP,ENTRY
INGN,2025-01-29,BC,DOWN,ENTRY
INGN,2025-08-07,SOW,DOWN,ENTRY
INGN,2025-08-08,SC,NA,IGNORE
INGN,2025-08-11,AR,NA,IGNORE
INGR,2024-11-05,BC,DOWN,ENTRY
INGR,2025-11-04,SC,NA,IGNORE
INGR,2025-11-07,AR,NA,IGNORE
INHD,2025-01-28,SC,NA,IGNORE
INHD,2025-04-21,SOS,UP,ENTRY
INHD,2025-08-25,BC,DOWN,ENTRY
INKT,2024-10-08,SC,NA,IGNORE
INKT,2024-11-04,AR,NA,IGNORE
INKT,2024-12-17,SOW,DOWN,ENTRY
INKT,2024-12-24,SPRING,UP,ENTRY
INKT,2025-07-11,BC,DOWN,ENTRY
INLX,2024-02-26,SOW,DOWN,ENTRY
INLX,2024-09-24,SPRING,UP,ENTRY
INLX,2025-01-27,SC,NA,IGNORE
INLX,2025-01-31,AR,NA,IGNORE
INLX,2025-06-20,BC,DOWN,ENTRY
INM,2024-06-18,SC,NA,IGNORE
INM,2024-06-21,AR,NA,IGNORE
INM,2024-11-14,SOS,UP,ENTRY
INM,2025-10-08,BC,DOWN,ENTRY
INMB,2024-04-22,SOS,UP,ENTRY
INMB,2024-06-27,SC,NA,IGNORE
INMB,2024-06-28,AR,NA,IGNORE
INMB,2024-10-25,SOW,DOWN,ENTRY
INMB,2025-01-22,SPRING,UP,ENTRY
INMB,2025-12-09,BC,DOWN,ENTRY
INMD,2025-03-10,BC,DOWN,ENTRY
INMD,2025-04-09,SC,NA,IGNORE
INMD,2025-04-11,AR,NA,IGNORE
INN,2024-02-29,SOS,UP,ENTRY
INN,2025-04-03,SOW,DOWN,ENTRY
INN,2025-06-18,SPRING,UP,ENTRY
INN,2025-06-26,BC,DOWN,ENTRY
INN,2025-11-04,SC,NA,IGNORE
INN,2025-11-05,AR,NA,IGNORE
INNV,2024-12-20,SC,NA,IGNORE
INNV,2025-01-02,AR,NA,IGNORE
INNV,2025-03-13,SOW,DOWN,ENTRY
INO,2024-03-07,SOS,UP,ENTRY
INO,2025-12-17,BC,DOWN,ENTRY
INOD,2025-02-20,BC,DOWN,ENTRY
INOD,2025-09-22,SOS,UP,ENTRY
INQQ,2024-02-28,SOW,DOWN,ENTRY
INQQ,2024-05-17,SPRING,UP,ENTRY
INQQ,2025-12-10,SC,NA,IGNORE
INQQ,2025-12-11,AR,NA,IGNORE
INRO,2024-06-17,BC,DOWN,ENTRY
INRO,2024-07-15,SOS,UP,ENTRY
INSE,2024-08-08,SC,NA,IGNORE
INSE,2024-08-19,AR,NA,IGNORE
INSE,2025-02-04,BC,DOWN,ENTRY
INSE,2025-04-04,SOW,DOWN,ENTRY
INSE,2025-06-23,SPRING,UP,ENTRY
INSG,2024-02-01,SPRING,UP,ENTRY
INSG,2024-04-19,SC,NA,IGNORE
INSG,2024-04-25,AR,NA,IGNORE
INSG,2024-05-30,SOS,UP,ENTRY
INSG,2025-05-19,BC,DOWN,ENTRY
INSM,2024-03-14,SOW,DOWN,ENTRY
INSM,2025-04-09,SC,NA,IGNORE
INSM,2025-04-11,AR,NA,IGNORE
INSM,2025-10-30,BC,DOWN,ENTRY
INSP,2024-03-07,SOS,UP,ENTRY
INSP,2025-08-05,SC,NA,IGNORE
INSP,2025-08-27,AR,NA,IGNORE
