symbol,event,direction,role,event_date,bar_index,impl
DGLY,SOW,DOWN,ENTRY,2024-08-19,160,kapman_v0_handwritten_structural
DGLY,BC,DOWN,ENTRY,2024-11-05,215,kapman_v0_handwritten_structural
DGLY,SPRING,UP,ENTRY,2024-11-05,215,kapman_v0_handwritten_structural
DGLY,SC,NA,IGNORE,2025-11-25,479,kapman_v0_handwritten_structural
DGLY,AR,NA,IGNORE,2025-12-03,484,kapman_v0_handwritten_structural
DGRO,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DGRO,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
DGRS,SC,NA,IGNORE,2025-10-14,449,kapman_v0_handwritten_structural
DGRW,BC,DOWN,ENTRY,2024-09-11,176,kapman_v0_handwritten_structural
DGRW,SOS,UP,ENTRY,2024-11-21,227,kapman_v0_handwritten_structural
DGRW,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
DGRW,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DGS,SPRING,UP,ENTRY,2024-02-06,26,kapman_v0_handwritten_structural
DGS,SOW,DOWN,ENTRY,2024-08-05,150,kapman_v0_handwritten_structural
DGS,SC,NA,IGNORE,2024-12-03,234,kapman_v0_handwritten_structural
DGS,AR,NA,IGNORE,2024-12-20,247,kapman_v0_handwritten_structural
DGT,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DGT,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
DGX,SOW,DOWN,ENTRY,2024-03-14,52,kapman_v0_handwritten_structural
DGX,BC,DOWN,ENTRY,2025-01-30,272,kapman_v0_handwritten_structural
DGX,SOS,UP,ENTRY,2025-03-11,299,kapman_v0_handwritten_structural
DGX,SPRING,UP,ENTRY,2025-03-12,300,kapman_v0_handwritten_structural
DGX,SC,NA,IGNORE,2025-07-22,390,kapman_v0_handwritten_structural
DGX,AR,NA,IGNORE,2025-07-24,392,kapman_v0_handwritten_structural
DH,SC,NA,IGNORE,2025-12-18,495,kapman_v0_handwritten_structural
DHCNI,BC,DOWN,ENTRY,2025-07-31,397,kapman_v0_handwritten_structural
DHCNI,SOS,UP,ENTRY,2025-08-13,406,kapman_v0_handwritten_structural
DHCNL,SOW,DOWN,ENTRY,2024-04-30,84,kapman_v0_handwritten_structural
DHCNL,SOS,UP,ENTRY,2024-09-20,183,kapman_v0_handwritten_structural
DHCNL,SC,NA,IGNORE,2025-04-01,314,kapman_v0_handwritten_structural
DHCNL,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DHCNL,BC,DOWN,ENTRY,2025-07-31,397,kapman_v0_handwritten_structural
DHDG,BC,DOWN,ENTRY,2025-06-26,169,kapman_v0_handwritten_structural
DHDG,SOS,UP,ENTRY,2025-07-22,186,kapman_v0_handwritten_structural
DHI,SOS,UP,ENTRY,2024-04-04,66,kapman_v0_handwritten_structural
DHI,SC,NA,IGNORE,2025-04-04,317,kapman_v0_handwritten_structural
DHI,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DHI,BC,DOWN,ENTRY,2025-07-22,390,kapman_v0_handwritten_structural
DHIL,SOS,UP,ENTRY,2024-05-09,91,kapman_v0_handwritten_structural
DHIL,SC,NA,IGNORE,2024-06-28,125,kapman_v0_handwritten_structural
DHIL,AR,NA,IGNORE,2024-07-01,126,kapman_v0_handwritten_structural
DHIL,SOW,DOWN,ENTRY,2025-04-04,317,kapman_v0_handwritten_structural
DHIL,SPRING,UP,ENTRY,2025-05-02,336,kapman_v0_handwritten_structural
DHIL,BC,DOWN,ENTRY,2025-07-01,376,kapman_v0_handwritten_structural
DHR,SOS,UP,ENTRY,2024-03-25,59,kapman_v0_handwritten_structural
DHR,SOW,DOWN,ENTRY,2025-04-04,317,kapman_v0_handwritten_structural
DHR,SPRING,UP,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
DHR,SC,NA,IGNORE,2025-09-30,439,kapman_v0_handwritten_structural
DHR,BC,DOWN,ENTRY,2025-10-01,440,kapman_v0_handwritten_structural
DHR,AR,NA,IGNORE,2025-10-01,440,kapman_v0_handwritten_structural
DHS,SOW,DOWN,ENTRY,2024-04-04,66,kapman_v0_handwritten_structural
DHS,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DHS,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
DHT,SPRING,UP,ENTRY,2024-11-27,231,kapman_v0_handwritten_structural
DHT,SOW,DOWN,ENTRY,2025-04-04,317,kapman_v0_handwritten_structural
DHT,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DHT,AR,NA,IGNORE,2025-04-23,329,kapman_v0_handwritten_structural
DHT,BC,DOWN,ENTRY,2025-09-04,421,kapman_v0_handwritten_structural
DHT,SOS,UP,ENTRY,2025-10-30,461,kapman_v0_handwritten_structural
DHX,SOS,UP,ENTRY,2024-02-26,39,kapman_v0_handwritten_structural
DHX,BC,DOWN,ENTRY,2025-05-08,340,kapman_v0_handwritten_structural
DIA,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DIA,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
DIA,SOS,UP,ENTRY,2025-09-11,426,kapman_v0_handwritten_structural
DIAL,SOW,DOWN,ENTRY,2024-04-30,84,kapman_v0_handwritten_structural
DIAL,SC,NA,IGNORE,2024-05-01,85,kapman_v0_handwritten_structural
DIAL,AR,NA,IGNORE,2024-05-02,86,kapman_v0_handwritten_structural
DIBS,SOS,UP,ENTRY,2024-02-29,42,kapman_v0_handwritten_structural
DIBS,BC,DOWN,ENTRY,2025-11-12,470,kapman_v0_handwritten_structural
DIEM,SOW,DOWN,ENTRY,2025-04-08,319,kapman_v0_handwritten_structural
DIEM,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DIEM,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
DIHP,SC,NA,IGNORE,2024-12-20,247,kapman_v0_handwritten_structural
DIHP,AR,NA,IGNORE,2025-01-07,257,kapman_v0_handwritten_structural
DIHP,SOW,DOWN,ENTRY,2025-04-07,318,kapman_v0_handwritten_structural
DIHP,SPRING,UP,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
DIM,BC,DOWN,ENTRY,2024-08-23,164,kapman_v0_handwritten_structural
DIM,SOS,UP,ENTRY,2024-10-01,190,kapman_v0_handwritten_structural
DIN,SPRING,UP,ENTRY,2025-03-05,295,kapman_v0_handwritten_structural
DIN,SOW,DOWN,ENTRY,2025-04-07,318,kapman_v0_handwritten_structural
DIN,SC,NA,IGNORE,2025-11-05,465,kapman_v0_handwritten_structural
DIN,AR,NA,IGNORE,2025-11-13,471,kapman_v0_handwritten_structural
DIN,BC,DOWN,ENTRY,2025-11-25,479,kapman_v0_handwritten_structural
DINT,BC,DOWN,ENTRY,2024-10-01,190,kapman_v0_handwritten_structural
DINT,SOS,UP,ENTRY,2024-10-07,194,kapman_v0_handwritten_structural
DIOD,SOS,UP,ENTRY,2024-03-07,47,kapman_v0_handwritten_structural
DIOD,SC,NA,IGNORE,2024-11-08,218,kapman_v0_handwritten_structural
DIOD,AR,NA,IGNORE,2024-11-21,227,kapman_v0_handwritten_structural
DIOD,BC,DOWN,ENTRY,2024-11-25,229,kapman_v0_handwritten_structural
DIOD,SOW,DOWN,ENTRY,2025-02-11,280,kapman_v0_handwritten_structural
DIOD,SPRING,UP,ENTRY,2025-02-12,281,kapman_v0_handwritten_structural
DIS,SPRING,UP,ENTRY,2024-02-06,26,kapman_v0_handwritten_structural
DIS,SOS,UP,ENTRY,2024-04-03,65,kapman_v0_handwritten_structural
DIS,SOW,DOWN,ENTRY,2024-06-28,125,kapman_v0_handwritten_structural
DIS,BC,DOWN,ENTRY,2024-11-15,223,kapman_v0_handwritten_structural
DIS,SC,NA,IGNORE,2025-11-13,471,kapman_v0_handwritten_structural
DIS,AR,NA,IGNORE,2025-12-08,487,kapman_v0_handwritten_structural
DIT,SOS,UP,ENTRY,2024-03-14,41,kapman_v0_handwritten_structural
DIT,BC,DOWN,ENTRY,2025-02-06,239,kapman_v0_handwritten_structural
DIT,SPRING,UP,ENTRY,2025-04-17,286,kapman_v0_handwritten_structural
DIT,SC,NA,IGNORE,2025-09-26,378,kapman_v0_handwritten_structural
DIT,AR,NA,IGNORE,2025-10-13,389,kapman_v0_handwritten_structural
DIVB,SPRING,UP,ENTRY,2024-02-14,32,kapman_v0_handwritten_structural
DIVB,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
DIVB,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DIVB,BC,DOWN,ENTRY,2025-10-14,449,kapman_v0_handwritten_structural
DIVB,SOS,UP,ENTRY,2025-12-10,489,kapman_v0_handwritten_structural
DIVD,SOW,DOWN,ENTRY,2025-04-04,317,kapman_v0_handwritten_structural
DIVD,SC,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
DIVD,AR,NA,IGNORE,2025-04-23,329,kapman_v0_handwritten_structural
DIVG,SOW,DOWN,ENTRY,2024-04-15,73,kapman_v0_handwritten_structural
DIVG,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DIVG,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
DIVO,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
DIVO,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DIVO,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
DIVO,SOS,UP,ENTRY,2025-09-11,426,kapman_v0_handwritten_structural
DIVY,SOS,UP,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
DIVY,BC,DOWN,ENTRY,2025-02-03,274,kapman_v0_handwritten_structural
DIVZ,BC,DOWN,ENTRY,2024-04-09,69,kapman_v0_handwritten_structural
DIVZ,SOS,UP,ENTRY,2024-05-31,106,kapman_v0_handwritten_structural
DJAN,BC,DOWN,ENTRY,2025-01-21,265,kapman_v0_handwritten_structural
DJAN,SOS,UP,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
DJD,BC,DOWN,ENTRY,2024-07-26,144,kapman_v0_handwritten_structural
DJD,SOS,UP,ENTRY,2024-09-11,176,kapman_v0_handwritten_structural
DJIA,SOS,UP,ENTRY,2024-03-05,45,kapman_v0_handwritten_structural
DJIA,BC,DOWN,ENTRY,2025-10-14,449,kapman_v0_handwritten_structural
DJT,SOS,UP,ENTRY,2024-06-24,61,kapman_v0_handwritten_structural
DJT,BC,DOWN,ENTRY,2025-12-18,435,kapman_v0_handwritten_structural
DJUL,SOW,DOWN,ENTRY,2024-04-04,66,kapman_v0_handwritten_structural
DJUL,BC,DOWN,ENTRY,2024-07-22,140,kapman_v0_handwritten_structural
DJUL,SOS,UP,ENTRY,2024-09-11,176,kapman_v0_handwritten_structural
DJUL,SC,NA,IGNORE,2025-02-28,292,kapman_v0_handwritten_structural
DJUL,AR,NA,IGNORE,2025-03-05,295,kapman_v0_handwritten_structural
DK,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
DK,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DK,BC,DOWN,ENTRY,2025-11-07,467,kapman_v0_handwritten_structural
DKL,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DKL,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
DKL,BC,DOWN,ENTRY,2025-11-14,472,kapman_v0_handwritten_structural
DKNG,SOS,UP,ENTRY,2025-02-14,283,kapman_v0_handwritten_structural
DKNG,BC,DOWN,ENTRY,2025-07-30,396,kapman_v0_handwritten_structural
DKNG,SC,NA,IGNORE,2025-11-07,467,kapman_v0_handwritten_structural
DKNG,AR,NA,IGNORE,2025-11-25,479,kapman_v0_handwritten_structural
DKS,SOW,DOWN,ENTRY,2024-03-06,46,kapman_v0_handwritten_structural
DKS,SPRING,UP,ENTRY,2024-03-13,51,kapman_v0_handwritten_structural
DKS,SOS,UP,ENTRY,2024-03-21,57,kapman_v0_handwritten_structural
DKS,BC,DOWN,ENTRY,2024-09-04,171,kapman_v0_handwritten_structural
DKS,SC,NA,IGNORE,2025-11-25,479,kapman_v0_handwritten_structural
DKS,AR,NA,IGNORE,2025-11-26,480,kapman_v0_handwritten_structural
DLB,SOS,UP,ENTRY,2024-04-09,69,kapman_v0_handwritten_structural
DLB,SC,NA,IGNORE,2024-05-02,86,kapman_v0_handwritten_structural
DLB,AR,NA,IGNORE,2024-05-03,87,kapman_v0_handwritten_structural
DLB,SOW,DOWN,ENTRY,2024-08-01,148,kapman_v0_handwritten_structural
DLB,BC,DOWN,ENTRY,2024-11-20,226,kapman_v0_handwritten_structural
DLB,SPRING,UP,ENTRY,2024-11-20,226,kapman_v0_handwritten_structural
DLHC,SC,NA,IGNORE,2025-04-16,325,kapman_v0_handwritten_structural
DLHC,AR,NA,IGNORE,2025-04-21,327,kapman_v0_handwritten_structural
DLHC,BC,DOWN,ENTRY,2025-10-30,461,kapman_v0_handwritten_structural
DLN,BC,DOWN,ENTRY,2025-10-14,449,kapman_v0_handwritten_structural
DLNG,SC,NA,IGNORE,2024-03-15,53,kapman_v0_handwritten_structural
DLNG,AR,NA,IGNORE,2024-03-21,57,kapman_v0_handwritten_structural
DLNG,SOS,UP,ENTRY,2024-06-20,119,kapman_v0_handwritten_structural
DLNG,BC,DOWN,ENTRY,2025-11-20,476,kapman_v0_handwritten_structural
DLO,SOS,UP,ENTRY,2024-03-08,48,kapman_v0_handwritten_structural
DLO,SC,NA,IGNORE,2024-05-15,95,kapman_v0_handwritten_structural
DLO,BC,DOWN,ENTRY,2025-08-14,407,kapman_v0_handwritten_structural
DLPN,SPRING,UP,ENTRY,2024-02-16,34,kapman_v0_handwritten_structural
DLPN,SC,NA,IGNORE,2024-04-03,65,kapman_v0_handwritten_structural
DLPN,AR,NA,IGNORE,2024-04-29,83,kapman_v0_handwritten_structural
DLPN,SOW,DOWN,ENTRY,2024-07-10,132,kapman_v0_handwritten_structural
DLPN,BC,DOWN,ENTRY,2025-10-14,449,kapman_v0_handwritten_structural
DLPN,SOS,UP,ENTRY,2025-10-27,458,kapman_v0_handwritten_structural
DLR,SOW,DOWN,ENTRY,2024-02-28,41,kapman_v0_handwritten_structural
DLR,SOS,UP,ENTRY,2024-10-25,208,kapman_v0_handwritten_structural
DLR,SC,NA,IGNORE,2025-01-28,270,kapman_v0_handwritten_structural
DLR,AR,NA,IGNORE,2025-02-19,285,kapman_v0_handwritten_structural
DLR,BC,DOWN,ENTRY,2025-09-10,425,kapman_v0_handwritten_structural
DLTH,SOW,DOWN,ENTRY,2025-03-04,294,kapman_v0_handwritten_structural
DLTH,SC,NA,IGNORE,2025-03-07,297,kapman_v0_handwritten_structural
DLTH,AR,NA,IGNORE,2025-03-11,299,kapman_v0_handwritten_structural
DLTR,SOS,UP,ENTRY,2024-03-13,51,kapman_v0_handwritten_structural
DLTR,SOW,DOWN,ENTRY,2024-09-04,171,kapman_v0_handwritten_structural
DLTR,SPRING,UP,ENTRY,2025-06-03,357,kapman_v0_handwritten_structural
DLTR,BC,DOWN,ENTRY,2025-06-05,359,kapman_v0_handwritten_structural
DLTR,SC,NA,IGNORE,2025-09-03,420,kapman_v0_handwritten_structural
DLTR,AR,NA,IGNORE,2025-09-17,430,kapman_v0_handwritten_structural
DLX,SOS,UP,ENTRY,2024-05-02,86,kapman_v0_handwritten_structural
DLX,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
DLX,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DLX,BC,DOWN,ENTRY,2025-08-07,402,kapman_v0_handwritten_structural
DMAC,SOW,DOWN,ENTRY,2024-03-11,49,kapman_v0_handwritten_structural
DMAC,SPRING,UP,ENTRY,2024-12-20,247,kapman_v0_handwritten_structural
DMAC,SC,NA,IGNORE,2025-11-17,473,kapman_v0_handwritten_structural
DMAC,AR,NA,IGNORE,2025-11-18,474,kapman_v0_handwritten_structural
DMAC,BC,DOWN,ENTRY,2025-11-25,479,kapman_v0_handwritten_structural
DMAC,SOS,UP,ENTRY,2025-12-10,489,kapman_v0_handwritten_structural
DMAR,BC,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
DMAR,SOS,UP,ENTRY,2024-07-18,138,kapman_v0_handwritten_structural
DMAY,SOW,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
DMAY,SC,NA,IGNORE,2025-02-28,292,kapman_v0_handwritten_structural
DMAY,AR,NA,IGNORE,2025-03-05,295,kapman_v0_handwritten_structural
DMAY,SPRING,UP,ENTRY,2025-05-19,347,kapman_v0_handwritten_structural
DMAY,BC,DOWN,ENTRY,2025-09-02,419,kapman_v0_handwritten_structural
DMBS,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DMCY,SC,NA,IGNORE,2024-04-23,79,kapman_v0_handwritten_structural
DMCY,AR,NA,IGNORE,2024-04-26,82,kapman_v0_handwritten_structural
DMCY,SOW,DOWN,ENTRY,2024-08-06,151,kapman_v0_handwritten_structural
DMCY,SPRING,UP,ENTRY,2025-01-14,260,kapman_v0_handwritten_structural
DMCY,BC,DOWN,ENTRY,2025-10-21,452,kapman_v0_handwritten_structural
DMLP,SC,NA,IGNORE,2024-05-28,103,kapman_v0_handwritten_structural
DMRC,BC,DOWN,ENTRY,2025-01-03,255,kapman_v0_handwritten_structural
DMXF,SPRING,UP,ENTRY,2024-02-20,35,kapman_v0_handwritten_structural
DMXF,SOW,DOWN,ENTRY,2024-04-15,73,kapman_v0_handwritten_structural
DMXF,SC,NA,IGNORE,2024-06-14,116,kapman_v0_handwritten_structural
DMXF,AR,NA,IGNORE,2024-06-17,117,kapman_v0_handwritten_structural
DMXF,BC,DOWN,ENTRY,2025-09-16,429,kapman_v0_handwritten_structural
DMXF,SOS,UP,ENTRY,2025-11-13,471,kapman_v0_handwritten_structural
DNA,SOS,UP,ENTRY,2024-12-04,235,kapman_v0_handwritten_structural
DNA,BC,DOWN,ENTRY,2025-06-11,363,kapman_v0_handwritten_structural
DNLI,SOS,UP,ENTRY,2024-02-27,40,kapman_v0_handwritten_structural
DNLI,SC,NA,IGNORE,2025-04-02,315,kapman_v0_handwritten_structural
DNLI,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DNLI,BC,DOWN,ENTRY,2025-12-04,485,kapman_v0_handwritten_structural
DNN,SOS,UP,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
DNN,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
DNN,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DNN,BC,DOWN,ENTRY,2025-06-16,366,kapman_v0_handwritten_structural
DNOV,SC,NA,IGNORE,2025-04-03,316,kapman_v0_handwritten_structural
DNOV,AR,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
DNOV,BC,DOWN,ENTRY,2025-11-21,477,kapman_v0_handwritten_structural
DNOW,SPRING,UP,ENTRY,2024-02-15,33,kapman_v0_handwritten_structural
DNOW,SC,NA,IGNORE,2025-11-05,465,kapman_v0_handwritten_structural
DNOW,AR,NA,IGNORE,2025-11-07,467,kapman_v0_handwritten_structural
DNTH,BC,DOWN,ENTRY,2025-11-14,472,kapman_v0_handwritten_structural
DNUT,SOS,UP,ENTRY,2024-03-13,51,kapman_v0_handwritten_structural
DNUT,SC,NA,IGNORE,2025-02-25,289,kapman_v0_handwritten_structural
DNUT,AR,NA,IGNORE,2025-02-27,291,kapman_v0_handwritten_structural
DNUT,SOW,DOWN,ENTRY,2025-05-08,340,kapman_v0_handwritten_structural
DNUT,BC,DOWN,ENTRY,2025-10-21,454,kapman_v0_handwritten_structural
DOC,SOW,DOWN,ENTRY,2024-02-28,41,kapman_v0_handwritten_structural
DOC,BC,DOWN,ENTRY,2024-07-26,143,kapman_v0_handwritten_structural
DOC,SOS,UP,ENTRY,2024-10-15,199,kapman_v0_handwritten_structural
DOC,SPRING,UP,ENTRY,2025-04-09,319,kapman_v0_handwritten_structural
DOC,SC,NA,IGNORE,2025-10-14,448,kapman_v0_handwritten_structural
DOC,AR,NA,IGNORE,2025-10-24,456,kapman_v0_handwritten_structural
DOCN,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DOCN,BC,DOWN,ENTRY,2025-11-05,465,kapman_v0_handwritten_structural
DOCS,SOS,UP,ENTRY,2025-02-07,278,kapman_v0_handwritten_structural
DOCS,BC,DOWN,ENTRY,2025-08-08,403,kapman_v0_handwritten_structural
DOCT,SOW,DOWN,ENTRY,2024-04-04,66,kapman_v0_handwritten_structural
DOCT,SC,NA,IGNORE,2025-02-28,292,kapman_v0_handwritten_structural
DOCT,AR,NA,IGNORE,2025-03-05,295,kapman_v0_handwritten_structural
DOCU,BC,DOWN,ENTRY,2024-12-06,237,kapman_v0_handwritten_structural
DOCU,SC,NA,IGNORE,2025-06-09,361,kapman_v0_handwritten_structural
DOG,SOS,UP,ENTRY,2024-03-14,52,kapman_v0_handwritten_structural
DOG,BC,DOWN,ENTRY,2025-11-20,476,kapman_v0_handwritten_structural
DOGZ,BC,DOWN,ENTRY,2024-08-26,165,kapman_v0_handwritten_structural
DOGZ,SOS,UP,ENTRY,2024-09-12,177,kapman_v0_handwritten_structural
DOGZ,SC,NA,IGNORE,2025-01-21,265,kapman_v0_handwritten_structural
DOL,BC,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
DOL,SOS,UP,ENTRY,2024-05-23,101,kapman_v0_handwritten_structural
DOLE,BC,DOWN,ENTRY,2025-05-12,342,kapman_v0_handwritten_structural
DOMH,SOS,UP,ENTRY,2025-02-13,282,kapman_v0_handwritten_structural
DOMH,BC,DOWN,ENTRY,2025-08-12,405,kapman_v0_handwritten_structural
DOMO,SC,NA,IGNORE,2025-04-04,317,kapman_v0_handwritten_structural
DOMO,AR,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
DOMO,BC,DOWN,ENTRY,2025-05-22,350,kapman_v0_handwritten_structural
DOMO,SOS,UP,ENTRY,2025-07-18,388,kapman_v0_handwritten_structural
DON,SOS,UP,ENTRY,2024-11-21,227,kapman_v0_handwritten_structural
DON,BC,DOWN,ENTRY,2025-07-01,376,kapman_v0_handwritten_structural
DORM,SOW,DOWN,ENTRY,2024-02-27,40,kapman_v0_handwritten_structural
DORM,SC,NA,IGNORE,2025-02-27,291,kapman_v0_handwritten_structural
DORM,AR,NA,IGNORE,2025-02-28,292,kapman_v0_handwritten_structural
DORM,SPRING,UP,ENTRY,2025-05-06,338,kapman_v0_handwritten_structural
DORM,BC,DOWN,ENTRY,2025-08-05,400,kapman_v0_handwritten_structural
DORM,SOS,UP,ENTRY,2025-08-12,405,kapman_v0_handwritten_structural
DOUG,SOW,DOWN,ENTRY,2024-05-15,95,kapman_v0_handwritten_structural
DOUG,SPRING,UP,ENTRY,2024-07-26,144,kapman_v0_handwritten_structural
DOUG,SC,NA,IGNORE,2024-10-23,206,kapman_v0_handwritten_structural
DOUG,AR,NA,IGNORE,2024-10-24,207,kapman_v0_handwritten_structural
DOUG,BC,DOWN,ENTRY,2025-05-23,351,kapman_v0_handwritten_structural
DOV,SOS,UP,ENTRY,2024-07-16,136,kapman_v0_handwritten_structural
DOV,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DOV,AR,NA,IGNORE,2025-04-24,330,kapman_v0_handwritten_structural
DOV,BC,DOWN,ENTRY,2025-10-23,456,kapman_v0_handwritten_structural
DOW,SOS,UP,ENTRY,2024-03-04,44,kapman_v0_handwritten_structural
DOW,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DOW,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
DOW,BC,DOWN,ENTRY,2025-07-01,376,kapman_v0_handwritten_structural
DOW,SPRING,UP,ENTRY,2025-07-25,393,kapman_v0_handwritten_structural
DOW,SOW,DOWN,ENTRY,2025-10-07,444,kapman_v0_handwritten_structural
DOX,SOW,DOWN,ENTRY,2024-04-16,74,kapman_v0_handwritten_structural
DOX,SPRING,UP,ENTRY,2024-11-13,221,kapman_v0_handwritten_structural
DOX,SC,NA,IGNORE,2025-08-07,402,kapman_v0_handwritten_structural
DOX,AR,NA,IGNORE,2025-08-13,406,kapman_v0_handwritten_structural
DOYU,SOW,DOWN,ENTRY,2024-03-15,53,kapman_v0_handwritten_structural
DOYU,SOS,UP,ENTRY,2024-05-02,86,kapman_v0_handwritten_structural
DOYU,BC,DOWN,ENTRY,2025-07-15,385,kapman_v0_handwritten_structural
DOYU,SPRING,UP,ENTRY,2025-07-15,385,kapman_v0_handwritten_structural
DOYU,SC,NA,IGNORE,2025-08-18,409,kapman_v0_handwritten_structural
DOYU,AR,NA,IGNORE,2025-08-20,411,kapman_v0_handwritten_structural
DPRO,BC,DOWN,ENTRY,2025-09-26,437,kapman_v0_handwritten_structural
DPRO,SOS,UP,ENTRY,2025-10-09,446,kapman_v0_handwritten_structural
DPST,SOS,UP,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
DPST,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
DPST,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
DPZ,SOS,UP,ENTRY,2024-04-03,65,kapman_v0_handwritten_structural
DPZ,BC,DOWN,ENTRY,2025-02-24,288,kapman_v0_handwritten_structural
DPZ,SC,NA,IGNORE,2025-10-14,449,kapman_v0_handwritten_structural
DPZ,AR,NA,IGNORE,2025-11-03,463,kapman_v0_handwritten_structural
DQ,SPRING,UP,ENTRY,2024-02-05,25,kapman_v0_handwritten_structural
DQ,SOW,DOWN,ENTRY,2024-04-30,84,kapman_v0_handwritten_structural
DQ,SC,NA,IGNORE,2024-05-22,100,kapman_v0_handwritten_structural
DQ,AR,NA,IGNORE,2024-05-29,104,kapman_v0_handwritten_structural
DQ,BC,DOWN,ENTRY,2025-10-31,462,kapman_v0_handwritten_structural
DRAI,BC,DOWN,ENTRY,2025-07-14,252,kapman_v0_handwritten_structural
DRAI,SOS,UP,ENTRY,2025-07-29,263,kapman_v0_handwritten_structural
DRCT,SOS,UP,ENTRY,2024-02-27,40,kapman_v0_handwritten_structural
DRCT,BC,DOWN,ENTRY,2025-03-27,311,kapman_v0_handwritten_structural
DRD,SOW,DOWN,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
DRD,SC,NA,IGNORE,2024-09-16,179,kapman_v0_handwritten_structural
DRD,AR,NA,IGNORE,2024-09-17,180,kapman_v0_handwritten_structural
DRD,BC,DOWN,ENTRY,2025-09-19,432,kapman_v0_handwritten_structural
DRD,SOS,UP,ENTRY,2025-10-17,452,kapman_v0_handwritten_structural
DRH,SOS,UP,ENTRY,2024-12-03,234,kapman_v0_handwritten_structural
DRH,SPRING,UP,ENTRY,2025-03-31,313,kapman_v0_handwritten_structural
DRH,SOW,DOWN,ENTRY,2025-04-03,316,kapman_v0_handwritten_structural
DRH,SC,NA,IGNORE,2025-10-29,460,kapman_v0_handwritten_structural
DRH,AR,NA,IGNORE,2025-10-30,461,kapman_v0_handwritten_structural
DRH,BC,DOWN,ENTRY,2025-11-10,468,kapman_v0_handwritten_structural
DRI,SOW,DOWN,ENTRY,2024-03-04,44,kapman_v0_handwritten_structural
DRI,SOS,UP,ENTRY,2025-02-03,274,kapman_v0_handwritten_structural
DRI,SC,NA,IGNORE,2025-09-18,431,kapman_v0_handwritten_structural
